1.1447;1.146;1.1501;1.1572;1.1672;1.1803;1.197;1.2174;1.2415;1.2691;1.3005;1.3357;1.3746;1.4172;1.4637;1.5139;1.5677;1.6254;1.6872;1.7534
1.0845;1.0858;1.0898;1.0964;1.106;1.1187;1.1346;1.1541;1.177;1.2034;1.2334;1.267;1.3043;1.3452;1.3898;1.4381;1.49;1.5455;1.6048;1.6682
1.0269;1.0282;1.032;1.0384;1.0476;1.0597;1.0749;1.0934;1.1151;1.1402;1.1689;1.2009;1.2364;1.2756;1.3183;1.3646;1.4146;1.4681;1.5252;1.5859
0.97193;0.97314;0.97679;0.98294;0.99175;1.0033;1.0179;1.0354;1.0559;1.0798;1.1069;1.1373;1.1711;1.2084;1.2492;1.2937;1.3416;1.3931;1.448;1.5064
0.91954;0.9207;0.92417;0.93004;0.93842;0.94938;0.96322;0.97981;0.99928;1.0218;1.0474;1.0762;1.1083;1.1438;1.1827;1.2251;1.2711;1.3204;1.3733;1.4295
0.86954;0.87065;0.87401;0.87967;0.88767;0.89815;0.91123;0.9269;0.94523;0.9664;0.99052;1.0177;1.048;1.0817;1.1187;1.1591;1.203;1.2503;1.301;1.355
0.82161;0.82268;0.8259;0.83131;0.83897;0.84899;0.86146;0.87637;0.89379;0.91375;0.93635;0.96177;0.9904;1.0222;1.0572;1.0956;1.1374;1.1825;1.2311;1.2829
0.77562;0.77664;0.77972;0.78489;0.79221;0.80179;0.81367;0.82788;0.84444;0.86337;0.8848;0.90886;0.93553;0.96525;0.9983;1.0346;1.0743;1.1173;1.1636;1.2132
0.73223;0.73318;0.73603;0.74082;0.74761;0.75652;0.76782;0.78136;0.79709;0.81505;0.83536;0.85815;0.88346;0.91136;0.94228;0.97628;1.0138;1.0546;1.0987;1.1461
0.69115;0.69206;0.69479;0.69936;0.70586;0.71436;0.72481;0.73731;0.75184;0.76871;0.78799;0.8096;0.83356;0.85994;0.88907;0.92101;0.95604;0.99445;1.0363;1.0814
0.65181;0.65268;0.65527;0.65963;0.66582;0.67388;0.68383;0.69569;0.70946;0.72525;0.74309;0.76304;0.78574;0.81078;0.83825;0.86835;0.90127;0.93728;0.97649;1.0192
0.61412;0.61494;0.61742;0.62158;0.62748;0.63513;0.64455;0.65575;0.66881;0.68381;0.7007;0.71962;0.74062;0.76369;0.78965;0.81806;0.84907;0.88289;0.91979;0.95985
0.57802;0.5788;0.58116;0.58512;0.59072;0.59798;0.60691;0.61753;0.62989;0.64403;0.66006;0.67797;0.69788;0.71983;0.74382;0.77001;0.79925;0.83106;0.8657;0.90339
0.54356;0.5443;0.54654;0.55029;0.55559;0.56245;0.57087;0.58089;0.5926;0.60601;0.62113;0.63812;0.65692;0.67771;0.7005;0.72525;0.75222;0.78165;0.81419;0.84955
0.51059;0.5113;0.51342;0.51698;0.522;0.52848;0.53644;0.54594;0.55699;0.56963;0.58392;0.59992;0.61771;0.63738;0.65891;0.68247;0.70799;0.73558;0.7654;0.79831
0.47908;0.47972;0.48174;0.48511;0.48985;0.49597;0.50352;0.51249;0.52294;0.5349;0.54838;0.56349;0.58025;0.59881;0.61919;0.64143;0.6656;0.69174;0.71993;0.75032
0.44954;0.45013;0.4519;0.45488;0.45912;0.46491;0.47203;0.48051;0.49038;0.50168;0.51443;0.5287;0.54455;0.56202;0.58116;0.60216;0.625;0.64975;0.67644;0.70513
0.42202;0.42257;0.42424;0.42703;0.43095;0.43603;0.44229;0.44995;0.45926;0.46992;0.48196;0.49546;0.51039;0.52691;0.54498;0.56471;0.5862;0.60955;0.6348;0.66195
0.39582;0.39635;0.39791;0.40053;0.40421;0.40897;0.41483;0.42182;0.43;0.43962;0.45098;0.46368;0.4778;0.49335;0.51042;0.52903;0.54926;0.57123;0.59497;0.62063
0.36712;0.3676;0.36906;0.37147;0.37489;0.37931;0.38474;0.39123;0.39882;0.40775;0.41828;0.43008;0.44317;0.45763;0.47346;0.49074;0.50952;0.52991;0.55194;0.57567
0.34049;0.34095;0.3423;0.34453;0.34771;0.3518;0.35684;0.36286;0.3699;0.3782;0.38798;0.39891;0.41109;0.42448;0.43919;0.45522;0.47267;0.4916;0.51205;0.53405
0.31582;0.31623;0.31747;0.31956;0.3225;0.3263;0.33097;0.33657;0.3431;0.35079;0.35987;0.37002;0.38131;0.39375;0.40741;0.42229;0.43849;0.45606;0.47503;0.49545
0.29292;0.29331;0.29447;0.2964;0.29913;0.30265;0.30699;0.31218;0.31825;0.32538;0.33381;0.34324;0.35371;0.36526;0.37793;0.39175;0.40679;0.4231;0.44069;0.45965
0.27174;0.2721;0.27317;0.27496;0.27748;0.28074;0.28477;0.28958;0.2952;0.30182;0.30964;0.3184;0.32812;0.33884;0.3506;0.36342;0.3774;0.39252;0.40885;0.42645
0.2521;0.25243;0.25342;0.25509;0.25743;0.26046;0.2642;0.26866;0.27387;0.28;0.28725;0.29536;0.30438;0.31434;0.32525;0.33716;0.35012;0.36415;0.37931;0.39565
1.2279;1.2289;1.2322;1.2377;1.2454;1.2558;1.2691;1.2854;1.3049;1.3276;1.3539;1.3839;1.4177;1.4552;1.4968;1.5423;1.5913;1.644;1.7003;1.7603
1.1676;1.1687;1.1719;1.1772;1.1847;1.1948;1.2078;1.2235;1.2423;1.2643;1.2895;1.3184;1.3512;1.3879;1.4285;1.4726;1.5203;1.5711;1.6254;1.6832
1.1095;1.1105;1.1136;1.1187;1.1262;1.136;1.1485;1.1639;1.182;1.2033;1.2277;1.2555;1.287;1.3228;1.3623;1.405;1.4511;1.5003;1.5527;1.6083
1.0533;1.0543;1.0573;1.0624;1.0696;1.0793;1.0916;1.1064;1.1241;1.1447;1.1682;1.195;1.2255;1.2598;1.2979;1.3394;1.3839;1.4314;1.482;1.5357
0.9991;1.0001;1.003;1.008;1.0151;1.0246;1.0366;1.0511;1.0682;1.0882;1.111;1.137;1.1665;1.1993;1.2356;1.2756;1.3186;1.3645;1.4133;1.4651
0.94676;0.94772;0.9506;0.95547;0.96248;0.97177;0.98344;0.99761;1.0144;1.0338;1.056;1.0813;1.1097;1.1411;1.1757;1.2137;1.2552;1.2994;1.3466;1.3966
0.89638;0.8973;0.9001;0.90486;0.9117;0.92083;0.93222;0.94602;0.96242;0.98131;1.0029;1.0276;1.0549;1.085;1.1181;1.1542;1.1936;1.2363;1.2818;1.3301
0.84801;0.84891;0.85163;0.85625;0.8629;0.87174;0.88282;0.89627;0.91224;0.93069;0.95178;0.97562;1.0019;1.0309;1.0625;1.097;1.1343;1.175;1.2189;1.2654
0.8019;0.80277;0.80539;0.80984;0.81624;0.82471;0.83536;0.84837;0.86382;0.88186;0.90243;0.92539;0.95077;0.97864;1.009;1.0418;1.0774;1.116;1.1579;1.2028
0.75783;0.75866;0.76119;0.76549;0.77169;0.77987;0.79013;0.80265;0.81747;0.83479;0.85462;0.87679;0.9013;0.92811;0.95719;0.98865;1.0226;1.0593;1.099;1.142
0.71568;0.71649;0.71892;0.72306;0.72902;0.73687;0.74677;0.75883;0.77313;0.78985;0.80865;0.82986;0.85342;0.87921;0.90715;0.93732;0.96982;1.0048;1.0425;1.0831
0.67541;0.67619;0.67853;0.68253;0.68824;0.69577;0.70526;0.71689;0.73067;0.74657;0.76466;0.78493;0.80736;0.83196;0.85875;0.88772;0.91887;0.9523;0.98819;1.0267
0.63779;0.63852;0.64071;0.64442;0.64972;0.65672;0.66559;0.67673;0.68988;0.70502;0.7223;0.74165;0.76307;0.78656;0.81219;0.83984;0.86966;0.90167;0.93593;0.97263
0.60222;0.60291;0.60501;0.60857;0.61363;0.62032;0.62879;0.63915;0.6513;0.66529;0.68166;0.70004;0.72043;0.74284;0.76729;0.79383;0.82233;0.85282;0.88559;0.92057
0.56833;0.569;0.57101;0.57441;0.57926;0.58567;0.59375;0.60353;0.615;0.6283;0.64342;0.66045;0.67946;0.70077;0.72408;0.74938;0.77673;0.80599;0.83717;0.87047
0.536;0.53664;0.53858;0.54184;0.5465;0.55265;0.56032;0.56957;0.58038;0.59292;0.60721;0.6232;0.64111;0.66081;0.68251;0.70662;0.73268;0.76075;0.79066;0.82244
0.50511;0.50572;0.50759;0.51073;0.5152;0.52106;0.52836;0.53712;0.54738;0.55917;0.57256;0.58768;0.60452;0.62317;0.64363;0.66597;0.69034;0.71707;0.74575;0.77622
0.47569;0.47627;0.47806;0.48107;0.48532;0.49088;0.49781;0.50611;0.51581;0.52695;0.53957;0.55375;0.56957;0.58712;0.60646;0.6276;0.6506;0.67543;0.70241;0.73161
0.44753;0.4481;0.44981;0.45268;0.45675;0.46207;0.46865;0.47653;0.48569;0.49618;0.50805;0.5214;0.53626;0.55269;0.57091;0.59087;0.61261;0.63619;0.66157;0.68873
0.42059;0.42113;0.42276;0.42549;0.42937;0.43444;0.44071;0.44819;0.45689;0.46683;0.47804;0.49057;0.50451;0.51997;0.53701;0.55576;0.57626;0.59854;0.62262;0.64846
0.39483;0.39534;0.39689;0.39949;0.40318;0.408;0.41395;0.42103;0.42926;0.4387;0.44932;0.46115;0.47431;0.48883;0.50477;0.5223;0.54155;0.56253;0.58527;0.60978
0.37022;0.37071;0.37218;0.37465;0.37816;0.38272;0.38834;0.39504;0.40282;0.41173;0.42178;0.43301;0.44545;0.45913;0.47415;0.49058;0.5085;0.52817;0.54957;0.5727
0.34672;0.34719;0.34858;0.35093;0.35426;0.35858;0.36389;0.37019;0.37754;0.38596;0.39545;0.40607;0.41782;0.43077;0.44492;0.46038;0.47724;0.49555;0.51552;0.53727
0.32162;0.32206;0.32335;0.32553;0.32863;0.33263;0.33756;0.34341;0.35024;0.35804;0.36685;0.37669;0.38763;0.39965;0.4128;0.42712;0.44277;0.45978;0.47831;0.49839
0.29835;0.29875;0.29996;0.30198;0.30485;0.30857;0.31314;0.31858;0.32492;0.33215;0.34032;0.34948;0.35961;0.37076;0.38297;0.3963;0.41081;0.42661;0.4438;0.46244
0.27677;0.27714;0.27826;0.28014;0.28281;0.28625;0.2905;0.29555;0.30143;0.30814;0.31574;0.32423;0.33364;0.34398;0.35533;0.36768;0.38117;0.39582;0.41178;0.42909
0.25675;0.2571;0.25814;0.25989;0.26236;0.26556;0.2695;0.27418;0.27964;0.28588;0.29293;0.30081;0.30956;0.31915;0.32967;0.34117;0.35364;0.36727;0.38209;0.39816
0.23825;0.23857;0.23953;0.24115;0.24344;0.2464;0.25005;0.25438;0.25943;0.26523;0.27177;0.27909;0.28721;0.29612;0.30588;0.31656;0.32816;0.34079;0.35455;0.36947
0.2211;0.2214;0.22229;0.2238;0.22592;0.22867;0.23206;0.23608;0.24077;0.24613;0.25218;0.25896;0.26648;0.27475;0.28383;0.29373;0.3045;0.31623;0.32901;0.34286
1.0491;1.05;1.0524;1.0563;1.062;1.0695;1.0789;1.0902;1.1037;1.1195;1.1377;1.1583;1.1813;1.2067;1.2349;1.2659;1.3003;1.3381;1.3801;1.4267
0.99864;0.99936;1.0017;1.0056;1.0111;1.0183;1.0274;1.0385;1.0517;1.0671;1.0848;1.1046;1.127;1.1518;1.1792;1.2093;1.2426;1.2793;1.3199;1.3646
0.94974;0.95049;0.95274;0.95652;0.9619;0.96897;0.97776;0.98854;1.0014;1.0164;1.0336;1.053;1.0746;1.0988;1.1254;1.1547;1.187;1.2226;1.262;1.3048
0.9025;0.90324;0.90544;0.90912;0.91434;0.92121;0.92978;0.9403;0.95287;0.96756;0.98427;1.0031;1.0241;1.0475;1.0734;1.1019;1.1334;1.1681;1.2061;1.2471
0.85692;0.85762;0.85975;0.86334;0.86838;0.87512;0.88348;0.89373;0.90602;0.92033;0.93659;0.95489;0.97542;0.99806;1.0233;1.0511;1.0818;1.1155;1.152;1.1914
0.81309;0.81376;0.81579;0.81922;0.82408;0.83059;0.83879;0.84881;0.86081;0.87471;0.89061;0.90842;0.92835;0.95046;0.97496;1.002;1.032;1.0646;1.0998;1.1376
0.77109;0.77175;0.77369;0.77696;0.7816;0.78786;0.79571;0.80547;0.81715;0.83069;0.84616;0.86353;0.88295;0.90447;0.9283;0.95469;0.98381;1.0153;1.0493;1.0855
0.73092;0.73154;0.73337;0.73648;0.74092;0.74692;0.75449;0.76382;0.77506;0.78824;0.80327;0.82025;0.83917;0.86015;0.88335;0.90905;0.93722;0.96762;1.0003;1.0351
0.69255;0.69315;0.69492;0.69791;0.70216;0.70789;0.71509;0.72404;0.73474;0.74737;0.76195;0.77847;0.7969;0.81737;0.84003;0.86501;0.89213;0.92145;0.95287;0.98633
0.65572;0.65629;0.65801;0.6609;0.66503;0.6705;0.67751;0.68613;0.6964;0.70843;0.72225;0.73815;0.75611;0.77608;0.79823;0.82243;0.84855;0.87676;0.90691;0.93904
0.62032;0.62087;0.62253;0.62532;0.62936;0.6347;0.64147;0.6498;0.65968;0.67124;0.68452;0.69964;0.71685;0.73626;0.75782;0.7812;0.80645;0.83349;0.86242;0.89324
0.58683;0.58735;0.58891;0.59158;0.59538;0.60043;0.60689;0.61496;0.62449;0.63567;0.64837;0.66293;0.67941;0.69806;0.71876;0.74129;0.76565;0.79166;0.81935;0.84893
0.55484;0.55535;0.55689;0.55949;0.56322;0.56816;0.57444;0.58204;0.59107;0.60155;0.61382;0.62781;0.64361;0.66146;0.68116;0.70283;0.72616;0.75114;0.77776;0.80606
0.52404;0.52454;0.52605;0.52861;0.53226;0.53714;0.54327;0.55069;0.55945;0.56965;0.58126;0.5944;0.60944;0.6264;0.64511;0.66568;0.68807;0.71201;0.7375;0.76466
0.49442;0.49491;0.49638;0.49888;0.50248;0.50724;0.51324;0.52046;0.529;0.53891;0.55015;0.56297;0.57733;0.59316;0.61059;0.63004;0.65124;0.67422;0.69871;0.72469
0.466;0.46648;0.46791;0.47034;0.47384;0.47849;0.48427;0.4913;0.49963;0.50924;0.52024;0.53269;0.54652;0.5617;0.57831;0.59632;0.61592;0.63768;0.66119;0.68614
0.43875;0.4392;0.44058;0.44292;0.44633;0.45081;0.45643;0.46327;0.47138;0.48076;0.4915;0.50348;0.51681;0.5314;0.54725;0.56443;0.58297;0.60303;0.62491;0.64886
0.41285;0.41327;0.4146;0.41686;0.42012;0.42442;0.42982;0.43638;0.44419;0.45329;0.46373;0.47533;0.48814;0.50214;0.51732;0.53371;0.55139;0.5704;0.59092;0.6131
0.38814;0.38856;0.38984;0.39202;0.39516;0.39928;0.40446;0.41079;0.41831;0.42703;0.43698;0.44811;0.46044;0.47388;0.48843;0.50411;0.52097;0.53909;0.55851;0.57943
0.36464;0.36505;0.36629;0.36838;0.37138;0.37531;0.38028;0.38637;0.39358;0.40191;0.4114;0.42202;0.43377;0.44656;0.46052;0.47556;0.49168;0.50896;0.52744;0.54722
0.34235;0.34274;0.34393;0.34592;0.34877;0.35253;0.35728;0.3631;0.36995;0.37787;0.38687;0.39697;0.40814;0.4204;0.43369;0.448;0.46344;0.47995;0.49757;0.51636
0.32125;0.32162;0.32275;0.32464;0.32734;0.33092;0.33545;0.34096;0.34743;0.35489;0.36341;0.37295;0.38353;0.39517;0.40788;0.42159;0.43631;0.452;0.46882;0.48674
0.30123;0.30159;0.30266;0.30447;0.30705;0.31047;0.31476;0.31992;0.32599;0.333;0.341;0.34998;0.35996;0.37097;0.38302;0.39611;0.41019;0.42526;0.44125;0.45823
0.27948;0.27982;0.28082;0.2825;0.2849;0.28807;0.29206;0.29686;0.3025;0.30902;0.31645;0.32477;0.33405;0.34427;0.35546;0.3676;0.38067;0.39466;0.40952;0.42526
0.25932;0.25963;0.26056;0.26212;0.26435;0.26729;0.27101;0.27547;0.28071;0.28677;0.29367;0.30141;0.31002;0.31951;0.32989;0.34115;0.35329;0.36627;0.38007;0.39467
0.24061;0.2409;0.24176;0.24322;0.2453;0.24804;0.2515;0.25564;0.26051;0.26613;0.27255;0.27973;0.28772;0.29653;0.30616;0.31661;0.32788;0.33994;0.35274;0.36629
0.22327;0.22354;0.22434;0.22569;0.22763;0.23018;0.2334;0.23724;0.24178;0.24699;0.25293;0.2596;0.26704;0.27521;0.28414;0.29385;0.30431;0.31551;0.32738;0.33995
0.20728;0.20752;0.20826;0.20952;0.21131;0.21368;0.21664;0.2202;0.22438;0.22923;0.23476;0.24096;0.24785;0.25542;0.26372;0.27273;0.28245;0.29283;0.30384;0.31552
0.19246;0.19268;0.19338;0.19455;0.19622;0.19842;0.20118;0.20449;0.20837;0.21288;0.21797;0.22369;0.23003;0.23707;0.24477;0.25314;0.26215;0.27178;0.28201;0.29285
0.88281;0.88339;0.88512;0.88797;0.89201;0.89724;0.90374;0.91159;0.92078;0.93148;0.94405;0.95875;0.97583;0.99516;1.0168;1.0408;1.0672;1.0962;1.1278;1.1626
0.84062;0.84117;0.84284;0.84563;0.84955;0.85458;0.86085;0.86843;0.87734;0.88767;0.89976;0.91389;0.93017;0.94864;0.96928;0.99229;1.0177;1.0456;1.0761;1.1096
0.80003;0.80057;0.80218;0.80489;0.80863;0.81354;0.81962;0.82696;0.83561;0.84562;0.85731;0.8709;0.88649;0.90405;0.92372;0.94571;0.97005;0.99688;1.0264;1.0587
0.761;0.76153;0.76309;0.76566;0.76932;0.77407;0.77998;0.78709;0.79555;0.80522;0.81654;0.82966;0.84456;0.86135;0.88011;0.90098;0.92435;0.95009;0.97846;1.0096
0.72347;0.72399;0.72546;0.72797;0.73151;0.73613;0.74187;0.74881;0.75695;0.76639;0.77738;0.79007;0.80437;0.8205;0.83834;0.8583;0.88045;0.90515;0.93244;0.96248
0.68738;0.68787;0.6893;0.69172;0.69515;0.69968;0.70521;0.71193;0.7199;0.72906;0.73973;0.75199;0.7658;0.78124;0.79841;0.81741;0.83853;0.86211;0.88828;0.9172
0.65269;0.65315;0.65456;0.65687;0.66019;0.66457;0.66996;0.67649;0.68421;0.69318;0.70355;0.71539;0.72876;0.74356;0.76004;0.77823;0.79844;0.8209;0.84593;0.87373
0.61937;0.61983;0.62119;0.62341;0.62659;0.63077;0.63599;0.64235;0.64983;0.65861;0.66871;0.68021;0.69309;0.7074;0.72325;0.74077;0.76006;0.78153;0.8054;0.83209
0.58734;0.58781;0.58912;0.59129;0.59434;0.59838;0.60344;0.60957;0.61688;0.62536;0.63516;0.64625;0.65875;0.67262;0.68791;0.70477;0.72332;0.74388;0.76673;0.79222
0.5567;0.55711;0.55834;0.56038;0.56335;0.56727;0.57213;0.57809;0.58519;0.59347;0.60296;0.61369;0.62568;0.63909;0.65391;0.67022;0.68818;0.70791;0.72977;0.75417
0.52777;0.52816;0.52934;0.53131;0.53408;0.53777;0.54234;0.54794;0.55473;0.56279;0.57202;0.58243;0.59402;0.60693;0.62112;0.63688;0.65426;0.67336;0.6944;0.71773
0.49994;0.50032;0.50146;0.50335;0.50604;0.5096;0.51407;0.51952;0.52603;0.53367;0.54236;0.55228;0.56349;0.57599;0.58978;0.60495;0.62168;0.64018;0.66057;0.68279
0.47315;0.47351;0.47462;0.47646;0.47907;0.48253;0.48687;0.49216;0.49848;0.50591;0.51435;0.52386;0.53448;0.54621;0.5596;0.57432;0.59048;0.60837;0.62803;0.6493
0.44737;0.44772;0.44878;0.45056;0.45308;0.45644;0.46066;0.46581;0.47199;0.47915;0.48737;0.49665;0.50694;0.51832;0.53095;0.54487;0.56061;0.57794;0.59676;0.61706
0.42268;0.42302;0.42403;0.42571;0.42814;0.43134;0.43543;0.44046;0.44647;0.45344;0.46142;0.47042;0.48041;0.49155;0.5038;0.51733;0.53225;0.54863;0.56668;0.5861
0.3992;0.3995;0.40044;0.40205;0.40432;0.40738;0.41127;0.41611;0.42193;0.42872;0.43647;0.44519;0.45493;0.46573;0.47769;0.49087;0.50539;0.52112;0.53804;0.55623
0.37689;0.37718;0.37808;0.37961;0.38179;0.38469;0.38838;0.39295;0.39845;0.40494;0.41245;0.42094;0.43038;0.44093;0.45257;0.46543;0.47946;0.4946;0.51084;0.52812
0.3555;0.3558;0.35667;0.35815;0.36026;0.36307;0.36663;0.37104;0.37627;0.38239;0.38945;0.39761;0.40678;0.41706;0.42841;0.44092;0.45444;0.46899;0.48453;0.50109
0.335;0.33528;0.33613;0.33757;0.33961;0.34235;0.34583;0.35008;0.35514;0.36103;0.36777;0.37547;0.3842;0.39409;0.40518;0.41724;0.43027;0.44424;0.45912;0.47495
0.31531;0.31559;0.31642;0.31783;0.31983;0.3225;0.32592;0.33005;0.33492;0.34062;0.34711;0.35448;0.36281;0.37229;0.38287;0.39439;0.40691;0.42031;0.43457;0.44971
0.2964;0.29668;0.29749;0.29887;0.30085;0.30348;0.3068;0.31082;0.31556;0.32106;0.32734;0.33446;0.34251;0.35154;0.36153;0.37258;0.38446;0.39718;0.41084;0.42534
0.27823;0.2785;0.2793;0.28066;0.28259;0.2852;0.28844;0.29235;0.297;0.30234;0.30842;0.31532;0.3231;0.33171;0.34118;0.35156;0.36293;0.3751;0.38802;0.40181
0.26081;0.26107;0.26186;0.26318;0.26509;0.26761;0.27077;0.27461;0.27913;0.28435;0.29027;0.29698;0.30448;0.31269;0.32171;0.33151;0.34216;0.35378;0.36619;0.37933
0.24202;0.24226;0.24298;0.24422;0.24599;0.24835;0.25128;0.25484;0.25906;0.2639;0.26939;0.27565;0.2826;0.29023;0.2986;0.30771;0.31761;0.3284;0.33993;0.35213
0.22458;0.22481;0.22549;0.22663;0.22828;0.23047;0.2332;0.23652;0.24041;0.24491;0.25004;0.25584;0.2623;0.26939;0.27717;0.28562;0.29483;0.30485;0.31556;0.3269
