Results_Name,VSPAERO_Wrapper
Results_Timestamp,1711417842
Results_Date,3,26,2024
Results_Time,2,50,42
Analysis_Duration_Sec,1.333600000000000030e+01
ResultsVec,VSPAERO_History,VSPAERO_History,VSPAERO_History,VSPAERO_History,VSPAERO_History,VSPAERO_History,VSPAERO_History,VSPAERO_Load,VSPAERO_Comp_Load,VSPAERO_Load,VSPAERO_Comp_Load,VSPAERO_Load,VSPAERO_Comp_Load,VSPAERO_Load,VSPAERO_Comp_Load,VSPAERO_Load,VSPAERO_Comp_Load,VSPAERO_Load,VSPAERO_Comp_Load,VSPAERO_Load,VSPAERO_Comp_Load,VSPAERO_Stab,CpSlice_Wrapper
Results_Name,VSPAERO_History
Results_Timestamp,1711417841
Results_Date,3,26,2024
Results_Time,2,50,41
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,-2.409999999999999989e-02
L/D,2.398874139894499891e+01,2.399869762654000027e+01,2.398607494354000025e+01,2.397083102500100082e+01,2.395152484945199944e+01
Mach,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1711417841
Results_Date,3,26,2024
Results_Time,2,50,41
Alpha,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.137496155699999935e-02,1.137907815799999930e-02,1.142895976899999978e-02,1.147275884900000008e-02,1.150681912399999923e-02
CDo,6.096448412000000060e-03,6.101106436999999792e-03,6.105320471999999866e-03,6.108075559000000071e-03,6.109909016999999672e-03
CDt,1.031664198499999963e-02,9.971256055999999299e-03,9.854846073000000581e-03,9.877467380999999796e-03,1.014331351399999984e-02
CDtot,1.747140996899999854e-02,1.748018459499999996e-02,1.753428024100000052e-02,1.758083440799999841e-02,1.761672814100000151e-02
CDtott,1.641309039700000055e-02,1.607236249300000169e-02,1.596016654500000131e-02,1.598554293999999987e-02,1.625322253099999864e-02
CFx,-1.645922480999999910e-02,-1.647042387899999918e-02,-1.648993728999999936e-02,-1.649340204500000101e-02,-1.649358458300000108e-02
CFxi,-2.256039699400000029e-02,-2.257614995799999899e-02,-2.259989101399999950e-02,-2.260612430299999837e-02,-2.260817242700000063e-02
CFxo,6.101172184000000324e-03,6.105726078999999806e-03,6.109953724000000141e-03,6.112722257999999957e-03,6.114587844999999980e-03
CFy,2.073884950000000013e-04,1.062836800000000056e-05,7.129179000000000340e-06,6.152700000000000401e-06,3.462090000000000000e-06
CFyi,2.080013689999999922e-04,1.064331300000000080e-05,7.132658999999999839e-06,6.153436999999999781e-06,3.461922999999999838e-06
CFyo,-6.128740000000000126e-07,-1.494499999999999916e-08,-3.479999999999999977e-09,-7.370000000000000399e-10,1.669999999999999920e-10
CFz,3.885917484249999942e-01,3.888204319099999862e-01,3.896641491430000159e-01,3.902379006400000239e-01,3.906518214599999927e-01
CFzi,3.883795647039999799e-01,3.886068545909999727e-01,3.894505434070000272e-01,3.900243283140000239e-01,3.904385363189999958e-01
CFzo,2.121837210000000035e-04,2.135773190000000044e-04,2.136057359999999987e-04,2.135723250000000101e-04,2.132851409999999941e-04
CL,3.885475554669999831e-01,3.887763448050000070e-01,3.896185521450000189e-01,3.901904223170000185e-01,3.906027839539999991e-01
CLi,3.888679313619999856e-01,3.890957293039999931e-01,3.899382767980000275e-01,3.905104215479999752e-01,3.909232318720000099e-01
CLo,-3.203758960000000194e-04,-3.193844989999999884e-04,-3.197246530000000101e-04,-3.199992300000000130e-04,-3.204479189999999769e-04
CMx,7.084140799999999894e-04,5.556121399999999750e-05,2.314461200000000147e-05,2.211537699999999878e-05,1.090608799999999932e-05
CMxi,7.096923379999999990e-04,5.563236299999999826e-05,2.315956600000000133e-05,2.212633600000000038e-05,1.091126100000000002e-05
CMxo,-1.278258000000000010e-06,-7.114799999999999626e-08,-1.495399999999999944e-08,-1.095900000000000072e-08,-5.173000000000000231e-09
CMy,-1.207212622169999972e-01,-1.213708431640000002e-01,-1.219537024899999961e-01,-1.223236268529999948e-01,-1.225036477469999968e-01
CMyi,-1.204464582760000069e-01,-1.210955619730000044e-01,-1.216782666960000009e-01,-1.220481514970000042e-01,-1.222282489620000051e-01
CMyo,-2.748039419999999812e-04,-2.752811919999999875e-04,-2.754357940000000068e-04,-2.754753560000000015e-04,-2.753987859999999983e-04
CMz,3.157666200000000149e-05,1.798396999999999927e-06,1.605031000000000100e-06,1.481727000000000044e-06,8.185700000000000037e-07
CMzi,3.674966900000000005e-05,2.187022999999999982e-06,1.767410000000000075e-06,1.634231999999999992e-06,8.929670000000000048e-07
CMzo,-5.173007000000000259e-06,-3.886260000000000019e-07,-1.623779999999999999e-07,-1.525050000000000014e-07,-7.439700000000000107e-08
CS,2.073884950000000013e-04,1.062836800000000056e-05,7.129179000000000340e-06,6.152700000000000401e-06,3.462090000000000000e-06
CSi,2.080013689999999922e-04,1.064331300000000080e-05,7.132658999999999839e-06,6.153436999999999781e-06,3.461922999999999838e-06
CSo,-6.128740000000000126e-07,-1.494499999999999916e-08,-3.479999999999999977e-09,-7.370000000000000399e-10,1.669999999999999920e-10
E,9.014520806660000218e-01,9.021820272970000332e-01,9.021387875620000552e-01,9.013339198480000425e-01,9.005669362270000144e-01
FC_AoA_,5.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,3.600000000000000000e+01
FC_Cref_,9.685829999999999274e+00
FC_Mach_,8.000000000000000444e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,9.076799217453446984e+07
FC_Rho_,3.639089999999999825e-01
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,2.760851880000000165e+02
FC_Vinf_,2.360544150000000059e+02
FC_Xcg_,1.003589999999999982e+01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,-2.409999999999999989e-02
L/D,2.225738689987399965e+01,2.225924601593100149e+01,2.223862465116900111e+01,2.221228028737600013e+01,2.219045606757000044e+01
Mach,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1711417841
Results_Date,3,26,2024
Results_Time,2,50,41
Alpha,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
AnalysisMethod,0
Beta,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
CDi,7.300312651999999770e-03,7.310775067999999988e-03,7.345537200000000141e-03,7.367047857999999873e-03,7.386584697999999671e-03
CDo,5.723104365000000401e-03,5.726648709999999746e-03,5.729157022000000259e-03,5.730571375000000078e-03,5.731694742999999918e-03
CDt,6.722566483999999933e-03,6.552832928000000383e-03,6.472858774999999676e-03,6.460978483999999834e-03,6.618242491000000081e-03
CDtot,1.302341701699999930e-02,1.303742377800000060e-02,1.307469422199999953e-02,1.309761923300000082e-02,1.311827944000000003e-02
CDtott,1.244567084899999947e-02,1.227948163800000013e-02,1.220201579700000080e-02,1.219154985900000078e-02,1.234993723299999957e-02
CFx,-8.808453315999999547e-03,-8.811037768999999825e-03,-8.820506444000000487e-03,-8.824164481999999601e-03,-8.824810146999999619e-03
CFxi,-1.453104155400000014e-02,-1.453714281199999965e-02,-1.454912828699999987e-02,-1.455420511099999974e-02,-1.455598817199999992e-02
CFxo,5.722588239000000153e-03,5.726105042999999825e-03,5.728621843999999810e-03,5.730040629000000135e-03,5.731178023999999871e-03
CFy,-3.060052790000000050e-04,-4.477601789999999986e-04,-4.439416050000000191e-04,-4.437300809999999832e-04,-4.448681370000000051e-04
CFyi,-2.074096770000000112e-04,-3.495968279999999762e-04,-3.458287129999999799e-04,-3.456304290000000029e-04,-3.466703659999999872e-04
CFyo,-9.859560300000000334e-05,-9.816335200000000482e-05,-9.811289199999999853e-05,-9.809965199999999390e-05,-9.819777100000000433e-05
CFz,3.126169472520000103e-01,3.128192612519999916e-01,3.134900002079999970e-01,3.138710590780000032e-01,3.141762290610000119e-01
CFzi,3.124218849220000149e-01,3.126235653989999919e-01,3.132943200569999753e-01,3.136753865119999984e-01,3.139807399719999892e-01
CFzo,1.950623300000000064e-04,1.956958529999999958e-04,1.956801509999999897e-04,1.956725649999999984e-04,1.954890889999999948e-04
CL,3.124698747229999740e-01,3.126718761789999967e-01,3.133416417500000106e-01,3.137220275509999823e-01,3.140264991949999751e-01
CLi,3.126744751319999738e-01,3.128760899270000007e-01,3.135460467250000272e-01,3.139265390629999986e-01,3.142312730769999951e-01
CLo,-2.046004080000000090e-04,-2.042137480000000109e-04,-2.044049749999999970e-04,-2.045115120000000081e-04,-2.047738819999999987e-04
CMx,5.223444220000000469e-04,4.780959299999999794e-05,4.975129199999999725e-05,6.210753700000000248e-05,5.902617900000000338e-05
CMxi,5.216668780000000179e-04,4.636762199999999989e-05,4.825351700000000125e-05,6.061613199999999808e-05,5.754775000000000141e-05
CMxo,6.775450000000000495e-07,1.441971999999999990e-06,1.497775000000000030e-06,1.491404999999999953e-06,1.478430000000000090e-06
CMy,-1.075423933090000062e-01,-1.080600090419999992e-01,-1.084844741710000032e-01,-1.087202166919999935e-01,-1.088798603040000007e-01
CMyi,-1.072908224080000028e-01,-1.078085006569999976e-01,-1.082329173830000046e-01,-1.084686370960000062e-01,-1.086282946329999999e-01
CMyo,-2.515709009999999831e-04,-2.515083849999999845e-04,-2.515567879999999973e-04,-2.515795969999999842e-04,-2.515656710000000102e-04
CMz,-1.185043309999999944e-04,-1.373676650000000003e-04,-1.349908060000000118e-04,-1.350019540000000002e-04,-1.364407670000000131e-04
CMzi,-1.071517200000000008e-04,-1.288323570000000126e-04,-1.264398959999999978e-04,-1.263492039999999906e-04,-1.277660469999999980e-04
CMzo,-1.135261100000000046e-05,-8.535307999999999630e-06,-8.550910000000000433e-06,-8.652749999999999445e-06,-8.674719999999999846e-06
CS,-7.872730300000000249e-05,-2.202593070000000131e-04,-2.157895939999999882e-04,-2.151778790000000012e-04,-2.159554830000000097e-04
CSi,-8.001383999999999894e-05,-2.220400270000000092e-04,-2.176645640000000046e-04,-2.170907799999999971e-04,-2.177898580000000119e-04
CSo,1.286537000000000054e-06,1.780720000000000079e-06,1.874970000000000066e-06,1.912899999999999930e-06,1.834374999999999907e-06
E,9.080959154929999499e-01,9.079661385909999494e-01,9.075434356210000386e-01,9.070910805290000045e-01,9.064491609079999845e-01
FC_AoA_,4.000000000000000000e+00
FC_Beta_,1.000000000000000000e+00
FC_Bref_,3.600000000000000000e+01
FC_Cref_,9.685829999999999274e+00
FC_Mach_,8.000000000000000444e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,9.076799217453446984e+07
FC_Rho_,3.639089999999999825e-01
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,2.760851880000000165e+02
FC_Vinf_,2.360544150000000059e+02
FC_Xcg_,1.003589999999999982e+01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,-2.409999999999999989e-02
L/D,2.400863573063000089e+01,2.399830635599399997e+01,2.398113802124699845e+01,2.396821387757499977e+01,2.395369564304699850e+01
Mach,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1711417841
Results_Date,3,26,2024
Results_Time,2,50,41
Alpha,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,4.529453446999999640e-03,4.555814285000000206e-03,4.603240871000000185e-03,4.645242102000000407e-03,4.677879499999999975e-03
CDo,5.842396138000000017e-03,5.842449575000000297e-03,5.845465836999999901e-03,5.847647499000000262e-03,5.849257168999999826e-03
CDt,8.584936055000000690e-03,8.199345881000000627e-03,8.095351577000000493e-03,8.144329026999999957e-03,8.439332476000000610e-03
CDtot,1.037184958599999922e-02,1.039826385999999964e-02,1.044870670799999922e-02,1.049288960099999980e-02,1.052713666800000024e-02
CDtott,1.442733219300000071e-02,1.404179545699999962e-02,1.394081741400000039e-02,1.399197652600000022e-02,1.428858964400000001e-02
CFx,-1.150672089899999924e-02,-1.149970129599999988e-02,-1.151057889600000037e-02,-1.151551095000000018e-02,-1.151752118699999987e-02
CFxi,-1.734938818800000129e-02,-1.734230162599999930e-02,-1.735619573900000143e-02,-1.736331934600000154e-02,-1.736697061399999908e-02
CFxo,5.842667289000000319e-03,5.842600330000000293e-03,5.845616843000000194e-03,5.847808395999999631e-03,5.849449427000000083e-03
CFy,1.784769673899999978e-02,1.765876600799999932e-02,1.765293769199999946e-02,1.764192887700000156e-02,1.763219143900000146e-02
CFyi,1.786468581700000058e-02,1.767545743700000074e-02,1.766974998500000019e-02,1.765897486799999916e-02,1.764939744199999980e-02
CFyo,-1.698907799999999950e-05,-1.669142999999999953e-05,-1.681229399999999852e-05,-1.704599100000000117e-05,-1.720600299999999912e-05
CFz,3.132403276430000272e-01,3.135186067660000186e-01,3.143972915250000111e-01,3.151012108930000277e-01,3.156209104389999798e-01
CFzi,3.130401843110000026e-01,3.133167398289999905e-01,3.141953228550000143e-01,3.148993074790000235e-01,3.154193993080000036e-01
CFzo,2.001433320000000130e-04,2.018669370000000048e-04,2.019686699999999942e-04,2.019034139999999937e-04,2.015111309999999939e-04
CL,3.132799582229999769e-01,3.135570698089999997e-01,3.144343729190000047e-01,3.151369216179999988e-01,3.156554954279999770e-01
CLi,3.134878662969999841e-01,3.137632538060000087e-01,3.146406658520000121e-01,3.153434325230000113e-01,3.158625121340000175e-01
CLo,-2.079080750000000008e-04,-2.061839970000000017e-04,-2.062929339999999910e-04,-2.065109049999999885e-04,-2.070167049999999999e-04
CMx,3.063925066600000149e-02,3.007017494799999954e-02,3.004372327299999895e-02,2.998287836700000084e-02,2.990411454699999985e-02
CMxi,3.063126511899999863e-02,3.006139792200000077e-02,3.003491825699999840e-02,2.997407268999999902e-02,2.989528009299999983e-02
CMxo,7.985547000000000270e-06,8.777026000000000286e-06,8.805015999999999996e-06,8.805676999999999819e-06,8.834454000000000712e-06
CMy,-1.075812095730000056e-01,-1.082019900110000044e-01,-1.088463867569999938e-01,-1.092868992499999997e-01,-1.095127118389999932e-01
CMyi,-1.073181722179999964e-01,-1.079383703170000014e-01,-1.085827107379999934e-01,-1.090232622130000023e-01,-1.092491728479999952e-01
CMyo,-2.630373549999999731e-04,-2.636196939999999760e-04,-2.636760189999999928e-04,-2.636370370000000116e-04,-2.635389910000000076e-04
CMz,5.959952983000000107e-03,5.931397254000000431e-03,5.929428637000000099e-03,5.924913405999999647e-03,5.921764668000000301e-03
CMzi,6.135532588000000218e-03,6.105037033999999654e-03,6.103298642000000093e-03,6.098593779000000166e-03,6.095064156000000108e-03
CMzo,-1.755796050000000023e-04,-1.736397810000000054e-04,-1.738700059999999901e-04,-1.736803740000000004e-04,-1.732994889999999930e-04
CS,1.784769673899999978e-02,1.765876600799999932e-02,1.765293769199999946e-02,1.764192887700000156e-02,1.763219143900000146e-02
CSi,1.786468581700000058e-02,1.767545743700000074e-02,1.766974998500000019e-02,1.765897486799999916e-02,1.764939744199999980e-02
CSo,-1.698907799999999950e-05,-1.669142999999999953e-05,-1.681229399999999852e-05,-1.704599100000000117e-05,-1.720600299999999912e-05
E,1.471241595136000058e+00,1.465299736982000001e+00,1.458325023128999920e+00,1.451601977391000053e+00,1.446223663455999953e+00
FC_AoA_,4.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,3.600000000000000000e+01
FC_Cref_,9.685829999999999274e+00
FC_Mach_,8.000000000000000444e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,9.076799217453446984e+07
FC_Rho_,3.639089999999999825e-01
FC_Roll__Rate,1.000000000000000000e+00
FC_Sref_,2.760851880000000165e+02
FC_Vinf_,2.360544150000000059e+02
FC_Xcg_,1.003589999999999982e+01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,-2.409999999999999989e-02
L/D,3.022487587316100033e+01,3.017458087616099860e+01,3.011288139830800148e+01,3.005305921708700012e+01,3.000459878964799998e+01
Mach,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1711417841
Results_Date,3,26,2024
Results_Time,2,50,41
Alpha,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,6.895996042999999985e-03,6.815197737000000359e-03,6.867073365999999852e-03,6.915147523999999601e-03,6.953272277999999681e-03
CDo,6.322245106000000218e-03,6.318180781999999975e-03,6.322729943000000158e-03,6.326817751000000239e-03,6.329720181000000195e-03
CDt,1.290906549299999928e-02,1.216094531000000076e-02,1.193227585900000047e-02,1.194338595200000047e-02,1.246634330699999960e-02
CDtot,1.321824114900000020e-02,1.313337851900000033e-02,1.318980330899999914e-02,1.324196527499999984e-02,1.328299245899999988e-02
CDtott,1.923131059900000037e-02,1.847912609100000117e-02,1.825500580199999889e-02,1.827020370399999941e-02,1.879606348799999979e-02
CFx,-1.624010752699999935e-02,-1.621194788000000081e-02,-1.622439044099999866e-02,-1.623441248999999906e-02,-1.623402061299999977e-02
CFxi,-2.256236285799999991e-02,-2.252998973499999863e-02,-2.254697608400000122e-02,-2.256109472800000085e-02,-2.256364823200000119e-02
CFxo,6.322255330999999694e-03,6.318041855000000422e-03,6.322585642000000394e-03,6.326682236999999626e-03,6.329627618000000129e-03
CFy,1.593985270000000025e-04,2.252369000000000017e-06,4.775349999999999943e-06,5.377301000000000407e-06,4.709921999999999762e-06
CFyi,1.600464890000000031e-04,2.268842999999999904e-06,4.783179999999999663e-06,5.379141999999999768e-06,4.713976000000000283e-06
CFyo,-6.479619999999999890e-07,-1.647399999999999915e-08,-7.829999999999999638e-09,-1.840000000000000057e-09,-4.054999999999999749e-09
CFz,4.217356040390000116e-01,4.201163467080000213e-01,4.211031661130000270e-01,4.219942605029999849e-01,4.225768051580000018e-01
CFzi,4.215149725930000257e-01,4.198937242319999985e-01,4.208803079180000184e-01,4.217713852170000277e-01,4.223544427550000036e-01
CFzo,2.206314460000000023e-04,2.226224760000000062e-04,2.228581949999999931e-04,2.228752860000000056e-04,2.223624029999999988e-04
CL,4.218411299379999924e-01,4.202238527189999795e-01,4.212091362309999809e-01,4.220987590620000063e-01,4.226798573319999752e-01
CLi,4.220620541780000234e-01,4.204424968609999924e-01,4.214278621859999796e-01,4.223177537319999786e-01,4.228995690949999831e-01
CLo,-2.209242399999999907e-04,-2.186441419999999908e-04,-2.187259549999999962e-04,-2.189946700000000037e-04,-2.197117629999999981e-04
CMx,5.150046420000000411e-04,2.467794200000000124e-05,2.492082499999999869e-05,2.130022000000000119e-05,1.446751100000000006e-05
CMxi,5.163584700000000381e-04,2.474593600000000152e-05,2.494993800000000039e-05,2.130975199999999919e-05,1.447282799999999966e-05
CMxo,-1.353827999999999991e-06,-6.799300000000000540e-08,-2.911300000000000069e-08,-9.532000000000000585e-09,-5.316999999999999734e-09
CMy,-1.573082875650000101e-01,-1.564932965999999981e-01,-1.572269407290000087e-01,-1.577777254080000024e-01,-1.580300902550000053e-01
CMyi,-1.570135231049999969e-01,-1.561973861690000021e-01,-1.569308190350000021e-01,-1.574815458920000022e-01,-1.577339875830000016e-01
CMyo,-2.947644599999999903e-04,-2.959104309999999898e-04,-2.961216939999999844e-04,-2.961795159999999825e-04,-2.961026709999999939e-04
CMz,1.270195700000000040e-05,-7.257059999999999472e-07,6.981129999999999727e-07,1.339084000000000002e-06,1.048376999999999991e-06
CMzi,1.706086200000000064e-05,-5.094980000000000006e-07,8.979989999999999932e-07,1.500462999999999901e-06,1.158848000000000081e-06
CMzo,-4.358905000000000239e-06,-2.162079999999999995e-07,-1.998859999999999940e-07,-1.613790000000000053e-07,-1.104709999999999971e-07
CS,1.593985270000000025e-04,2.252369000000000017e-06,4.775349999999999943e-06,5.377301000000000407e-06,4.709921999999999762e-06
CSi,1.600464890000000031e-04,2.268842999999999904e-06,4.783179999999999663e-06,5.379141999999999768e-06,4.713976000000000283e-06
CSo,-6.479619999999999890e-07,-1.647399999999999915e-08,-7.829999999999999638e-09,-1.840000000000000057e-09,-4.054999999999999749e-09
E,1.751636299077999892e+00,1.758826803857999943e+00,1.753731595242999930e+00,1.748902312298999950e+00,1.744108797601999994e+00
FC_AoA_,4.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,3.600000000000000000e+01
FC_Cref_,9.685829999999999274e+00
FC_Mach_,8.000000000000000444e-01
FC_Pitch_Rate,1.000000000000000000e+00
FC_ReCref_,9.076799217453446984e+07
FC_Rho_,3.639089999999999825e-01
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,2.760851880000000165e+02
FC_Vinf_,2.360544150000000059e+02
FC_Xcg_,1.003589999999999982e+01
