,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
653,8001.854010673445,10972.8,1674305.643663348,83275.17254834661,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2669107267310081,0.012202417284787156,37334.99190323527,37334.99190323527,0.6822582192129443,True,1.670185165131075e-05,0.0,0.0,sizing:main_route:cruise
654,8061.854010673445,10972.8,1688120.5812333296,83237.75873857638,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26679080927121834,0.012197401402824456,37319.64511512809,37319.64511512809,0.6819777725919358,True,1.6702236485209396e-05,0.0,0.0,sizing:main_route:cruise
655,8121.854010673445,10972.8,1701935.5188033113,83200.35944628096,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26667093834234096,0.012192390166547221,37304.31254114138,37304.31254114138,0.681697585719223,True,1.670262230819493e-05,0.0,0.0,sizing:main_route:cruise
656,8181.854010673445,10972.8,1715750.456373293,83162.97465571047,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26655111389389485,0.012187383570703869,37288.99416520718,37288.99416520718,0.6814176583011807,True,1.670300911693342e-05,0.0,0.0,sizing:main_route:cruise
657,8241.854010673445,10972.8,1729565.3939432746,83125.6043511403,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2664313358754802,0.01218238161005197,37273.68997128556,37273.68997128556,0.6811379900446959,True,1.6703396908099326e-05,0.0,0.0,sizing:main_route:cruise
658,8301.854010673445,10972.8,1743380.3315132563,83088.24851687111,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2663116042367779,0.012177384279358227,37258.39994336451,37258.39994336451,0.6808585806571655,True,1.670378567837546e-05,0.0,0.0,sizing:main_route:cruise
659,8361.854010673445,10972.8,1757195.269083238,83050.90713722873,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2661919189275496,0.012172391573398434,37243.12406545985,37243.12406545985,0.6805794298464956,True,1.6704175424452977e-05,0.0,0.0,sizing:main_route:cruise
660,8421.854010673445,10972.8,1771010.2066532196,83013.58019656409,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26607227989763754,0.012167403486957478,37227.86232161522,37227.86232161522,0.6803005373210997,True,1.6704566143031345e-05,0.0,0.0,sizing:main_route:cruise
661,8481.854010673445,10972.8,1784825.1442232013,82976.26767925319,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2659526870969642,0.01216242001482931,37212.61469590198,37212.61469590198,0.6800219027898992,True,1.6704957830818313e-05,0.0,0.0,sizing:main_route:cruise
662,8541.854010673445,10972.8,1798640.081793183,82938.96956969702,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.265833140475532,0.01215744115181691,37197.38117241913,37197.38117241913,0.6797435259623191,True,1.670535048452991e-05,0.0,0.0,sizing:main_route:cruise
663,8601.854010673445,10972.8,1812455.0193631647,82901.6858523215,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26571363998342373,0.012152466892732285,37182.161735293295,37182.161735293295,0.6794654065482904,True,1.6705744100890405e-05,0.0,0.0,sizing:main_route:cruise
664,8661.854010673445,10972.8,1826269.9569331463,82864.41651157744,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26559418557080144,0.01214749723239644,37166.95636867861,37166.95636867861,0.6791875442582462,True,1.6706138676632287e-05,0.0,0.0,sizing:main_route:cruise
665,8721.854010673445,10972.8,1840084.894503128,82827.16153194042,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26547477718790685,0.012142532165639349,37151.76505675666,37151.76505675666,0.6789099388031213,True,1.6706534208496235e-05,0.0,0.0,sizing:main_route:cruise
666,8781.854010673445,10972.8,1853899.8320731097,82789.92089791082,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26535541478506114,0.01213757168729995,37136.58778373645,37136.58778373645,0.678632589894352,True,1.6706930693231117e-05,0.0,0.0,sizing:main_route:cruise
667,8841.854010673445,10972.8,1867714.7696430914,82752.69459401366,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26523609831266437,0.0121326157922261,37121.42453385431,37121.42453385431,0.6783554972438732,True,1.6707328127593938e-05,0.0,0.0,sizing:main_route:cruise
668,8901.854010673445,10972.8,1881529.707213073,82715.48260479861,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2651168277211957,0.012127664475274582,37106.27529137382,37106.27529137382,0.6780786605641185,True,1.6707726508349846e-05,0.0,0.0,sizing:main_route:cruise
669,8961.854010673445,10972.8,1895344.6447830547,82678.28491483991,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26499760296121305,0.01212271773131071,37091.14004058472,37091.14004058472,0.6778020795679989,True,1.6708125832272116e-05,0.0,0.0,sizing:main_route:cruise
670,9021.854010673445,10972.8,1909159.5823530364,82641.10150873628,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2648784239833527,0.01211777555430614,37076.01876304244,37076.01876304244,0.6775257539184592,True,1.6708526096215322e-05,0.0,0.0,sizing:main_route:cruise
671,9081.854010673445,10972.8,1922974.519923018,82603.93237111351,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2647592907383378,0.012112837938311909,37060.91144054531,37060.91144054531,0.6772496832828826,True,1.6708927297037317e-05,0.0,0.0,sizing:main_route:cruise
672,9141.854010673445,10972.8,1936789.4574929997,82566.77748662418,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2646402031769774,0.012107904878222886,37045.81805747346,37045.81805747346,0.6769738673758325,True,1.6709329431536685e-05,0.0,0.0,sizing:main_route:cruise
673,9201.854010673445,10972.8,1950604.3950629814,82529.63683994519,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2645211612501583,0.012102976368942746,37030.738598233984,37030.738598233984,0.6766983059123647,True,1.670973249652003e-05,0.0,0.0,sizing:main_route:cruise
674,9261.854010673445,10972.8,1964419.332632963,82492.51041577768,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2644021649088451,0.01209805240538394,37015.67304726081,37015.67304726081,0.6764229986080251,True,1.6710136488801937e-05,0.0,0.0,sizing:main_route:cruise
675,9321.854010673445,10972.8,1978234.2702029448,82455.398198847,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2642832141040802,0.012093132982467687,37000.62138901471,37000.62138901471,0.6761479451788507,True,1.6710541405204967e-05,0.0,0.0,sizing:main_route:cruise
676,9381.854010673445,10972.8,1992049.2077729264,82418.30017390264,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.264164308786983,0.01208821809512393,36985.58360798314,36985.58360798314,0.6758731453413657,True,1.671094724255962e-05,0.0,0.0,sizing:main_route:cruise
677,9441.854010673445,10972.8,2005864.145342908,82381.21632571814,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26404544890875026,0.01208330773829134,36970.55968868026,36970.55968868026,0.6755985988125824,True,1.6711353997704312e-05,0.0,0.0,sizing:main_route:cruise
678,9501.854010673445,10972.8,2019679.0829128898,82344.1466390911,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2639266344206557,0.01207840190691727,36955.549615646785,36955.549615646785,0.6753243053099987,True,1.6711761667485373e-05,0.0,0.0,sizing:main_route:cruise
679,9561.854010673445,10972.8,2033494.0204828714,82307.09109884304,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26380786527404987,0.01207350059595777,36940.553373450064,36940.553373450064,0.6750502645515987,True,1.6712170248757e-05,0.0,0.0,sizing:main_route:cruise
680,9621.854010673445,10972.8,2047308.9580528531,82270.04968981941,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26368914142035993,0.012068603800377534,36925.57094668387,36925.57094668387,0.6747764762558495,True,1.6712579738381255e-05,0.0,0.0,sizing:main_route:cruise
681,9681.854010673445,10972.8,2061123.8956228348,82233.02239688952,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2635704628110894,0.01206371151514989,36910.60231996839,36910.60231996839,0.6745029401417013,True,1.6712990133228027e-05,0.0,0.0,sizing:main_route:cruise
682,9741.854010673445,10972.8,2074938.8331928165,82196.0092049464,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.263451829397818,0.012058823735256782,36895.64747795021,36895.64747795021,0.6742296559285862,True,1.671340143017502e-05,0.0,0.0,sizing:main_route:cruise
683,9801.854010673445,10972.8,2088753.7707627981,82159.01009890689,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2633332411322018,0.012053940455688757,36880.70640530219,36880.70640530219,0.6739566233364167,True,1.671381362610773e-05,0.0,0.0,sizing:main_route:cruise
684,9861.854010673445,10972.8,2102568.70833278,82122.02506371144,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2632146979659723,0.012049061671444924,36865.779086723414,36865.779086723414,0.6736838420855843,True,1.6714226717919435e-05,0.0,0.0,sizing:main_route:cruise
685,9921.854010673445,10972.8,2116383.6459027613,82085.05408432415,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26309619985093696,0.012044187377532952,36850.86550693916,36850.86550693916,0.6734113118969595,True,1.6714640702511132e-05,0.0,0.0,sizing:main_route:cruise
686,9981.854010673445,10972.8,2130198.5834727427,82048.09714573264,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2629777467389787,0.012039317568969053,36835.965650700826,36835.965650700826,0.6731390324918898,True,1.671505557679157e-05,0.0,0.0,sizing:main_route:cruise
687,10041.854010673445,10972.8,2144013.521042724,82011.15423294806,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26285933858205573,0.012034452240777935,36821.07950278582,36821.07950278582,0.6728670035921982,True,1.6715471337677196e-05,0.0,0.0,sizing:main_route:cruise
688,10101.854010673445,10972.8,2157828.4586127056,81974.22533100499,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26274097533220137,0.012029591387992818,36806.20704799759,36806.20704799759,0.6725952249201834,True,1.6715887982092135e-05,0.0,0.0,sizing:main_route:cruise
689,10161.854010673445,10972.8,2171643.396182687,81937.31042496138,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.262622656941524,0.01202473500565539,36791.34827116548,36791.34827116548,0.6723236961986175,True,1.671630550696818e-05,0.0,0.0,sizing:main_route:cruise
690,10221.854010673445,10972.8,2185458.3337526685,81900.40949989854,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26250438336220655,0.012019883088815787,36776.5031571447,36776.5031571447,0.6720524171507453,True,1.671672390924477e-05,0.0,0.0,sizing:main_route:cruise
691,10281.854010673445,10972.8,2199273.27132265,81863.52254092101,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26238615454650677,0.012015035632532594,36761.671690816314,36761.671690816314,0.6717813875002836,True,1.671714318586895e-05,0.0,0.0,sizing:main_route:cruise
692,10341.854010673445,10972.8,2213088.2088926313,81826.64953315657,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2622679704467566,0.012010192631872795,36746.85385708706,36746.85385708706,0.671510606971419,True,1.671756333379538e-05,0.0,0.0,sizing:main_route:cruise
693,10401.854010673445,10972.8,2226903.146462613,81789.79046175616,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.2621498310153624,0.01200535408191179,36732.04964088944,36732.04964088944,0.6712400752888085,True,1.6717984349986283e-05,0.0,0.0,sizing:main_route:cruise
694,10461.854010673445,10972.8,2240718.084032594,81752.9453118938,230.24895949969348,125.7144981663258,0.7800000006668251,3,0.26203173620480447,0.012000519977733331,36717.25902718152,36717.25902718152,0.6709697921775764,True,1.6718406231411457e-05,0.0,0.0,sizing:main_route:cruise
