,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],lift [N],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],alpha [rad],slope_angle_derivative [rad/s],name
377,1010.8968991455482,4989.360994764647,66674.05939436106,87325.15646353982,198.97783777583348,154.33333333333337,0.620692481976039,2,0.2068838748213489,0.010451032691760696,,43260.6073721014,91825.98312035251,0.93,False,1.6604208717849985e-05,0.056710921623751846,0.0,0.0,,sizing:main_route:climb
378,1015.8968991455482,5045.751839532398,67667.34916616736,87317.53297459257,199.5861081283499,154.33333333333337,0.6230366051272467,2,0.20686581385247188,0.01045048013919872,,43258.32015703462,91360.06929102099,0.93,False,1.662243193611056e-05,0.056174438046475046,0.0,0.0,,sizing:main_route:climb
379,1020.8968991455482,5101.780548948145,68663.70560222161,87309.93984192522,200.19318312972456,154.33333333333337,0.6253777959923961,2,0.20684782480129962,0.010449929848589614,,43256.042305009534,90899.45413367917,0.93,False,1.6640557742738828e-05,0.05564401896420727,0.0,0.0,,sizing:main_route:climb
380,1025.896899145548,5157.449577358636,69663.12229388035,87302.37675384874,200.7990529679301,154.33333333333337,0.6277160029400193,2,0.2068299069294029,0.0104493817966096,,43253.7737194806,90444.0777125961,0.9300000000000002,False,1.6658587200745895e-05,0.055119596815576426,0.0,0.0,,sizing:main_route:climb
381,1030.896899145548,5212.761373857691,70665.59279069734,87294.8434010719,201.403708086749,154.33333333333337,0.630051175305542,2,0.20681205950403322,0.010448835960121612,,43251.514304675155,89993.88078225103,0.93,False,1.667652139305959e-05,0.054601104799684955,0.0,0.0,,sizing:main_route:climb
382,1035.896899145548,5267.718382174121,71671.11060158594,87287.33947668136,202.00713918600098,154.33333333333337,0.6323832633959873,2,0.20679428179807605,0.010448292316173679,,43249.26396558661,89548.80477068818,0.93,False,1.6694361424147395e-05,0.05408847685752632,0.0,0.0,,sizing:main_route:climb
383,1040.896899145548,5322.323040550718,72679.66919598509,87279.86467612165,202.60933722159183,154.33333333333337,0.6347122184939468,2,0.20677657309000227,0.010447750841997231,,43247.02260796767,89108.79176383522,0.93,False,1.6712108421780318e-05,0.05358164765450608,0.0,0.0,,sizing:main_route:climb
384,1045.896899145548,5376.577781615139,73691.26200502751,87272.41869717519,203.21029340538814,154.33333333333337,0.6370379928608372,2,0.2067589326638219,0.010447211515005515,,43244.79013832358,88673.7844907337,0.93,False,1.6729763538953233e-05,0.053080552564008135,0.0,0.0,,sizing:main_route:climb
385,1050.896899145548,5430.485032243468,74705.88242270956,87265.00123994202,203.8099992049262,154.33333333333337,0.6393605397394683,2,0.20674135980903569,0.010446674312791917,,43242.566463905234,88243.726309632,0.93,False,1.6747327955979015e-05,0.05258512765194959,0.0,0.0,,sizing:main_route:climb
386,1055.896899145548,5484.047213417225,75723.52380706149,87257.6120068192,204.4084463429601,154.33333333333337,0.6416798133559393,2,0.20672385382058608,0.010446139213128274,,43240.35149270224,87818.56119489353,0.93,False,1.6764802882775936e-05,0.05209530966226988,0.0,0.0,,sizing:main_route:climb
387,1060.896899145548,5537.266740074553,76744.17948131748,87250.2507024798,205.00562679685456,154.33333333333337,0.643995768920885,2,0.2067064139988079,0.0104456061939632,,43238.14513343593,87398.23372467436,0.9299999999999999,False,1.6782189561370086e-05,0.05161103600330127,0.0,0.0,,sizing:main_route:climb
388,1065.896899145548,5590.146020956261,77767.84273508441,87242.9170338513,205.60153279783052,154.33333333333337,0.6463083626300969,2,0.20668903964937688,0.01044507523342032,,43235.94729555205,86982.68906932558,0.93,False,1.679948926863754e-05,0.05113224473497001,0.0,0.0,,sizing:main_route:climb
389,1070.896899145548,5642.68745844741,78794.50682550874,87235.61071009342,206.19615683006762,154.33333333333337,0.648617551664535,2,0.20667173008325707,0.010444546309796496,,43233.757889213455,86571.8729804797,0.93,False,1.6816703319313846e-05,0.05065887455678053,0.0,0.0,,sizing:main_route:climb
390,1075.896899145548,5694.893448415059,79824.16497844044,87228.33144257487,206.78949162967078,154.33333333333337,0.6509232941897565,2,0.20665448461664598,0.010444019401559985,,43231.5768252925,86165.73178077862,0.9300000000000002,False,1.6833833069302282e-05,0.05019086479653463,0.0,0.0,,sizing:main_route:climb
391,1080.896899145548,5746.766380042787,80856.81038959365,87221.0789448494,207.38153018350602,154.33333333333337,0.6532255493547776,2,0.2066373025709178,0.010443494487348515,,43229.40401536297,85764.21235420677,0.93,False,1.6850879919316233e-05,0.04972815539974366,0.0,0.0,,sizing:main_route:climb
392,1085.896899145548,5798.3086356625645,81892.43622570288,87213.85293263063,207.9722657279122,154.33333333333337,0.6555242772903948,2,0.20662018327256357,0.010442971545967301,,43227.239371692005,85367.26213698987,0.93,False,1.686784531889598e-05,0.049270686919687605,0.0,0.0,,sizing:main_route:climb
393,1090.896899145548,5849.522590584507,82931.03562567444,87206.65312376551,208.5616917472931,154.33333333333337,0.6578194391069792,2,0.20660312605312867,0.01044245055638698,,43225.08280723144,84974.82910902597,0.93,False,1.68847307708456e-05,0.04881840050808377,0.0,0.0,,sizing:main_route:climb
394,1095.896899145548,5900.410612925056,83972.60170173232,87199.47923820649,209.14980197259777,154.33333333333337,0.6601109968917734,2,0.20658613024914643,0.010441931497741407,,43222.93423560874,84586.86178581316,0.93,False,1.6901537836142105e-05,0.04837123790632329,0.0,0.0,,sizing:main_route:climb
395,1100.896899145548,5950.975063434051,85017.12754055783,87192.33099798193,209.73659037969193,154.33333333333337,0.6623989137057036,2,0.20656919520206832,0.010441414349325369,,43220.79357111758,84203.30921084309,0.93,False,1.691826813937623e-05,0.047929141437240454,0.0,0.0,,sizing:main_route:climb
396,1105.896899145548,6001.218295321177,86064.60620442264,87185.20812716467,210.32205118762823,154.33333333333337,0.66468315357973,2,0.20655232025818956,0.010440899090592162,,43218.66072870768,83824.12094842772,0.9300000000000002,False,1.6934923374793037e-05,0.04749205399737731,0.0,0.0,,sizing:main_route:climb
397,1110.896899145548,6051.142654082217,87115.03073231438,87178.11035183856,210.90617885681968,154.33333333333337,0.6669636815107577,2,0.2065355047685695,0.010440385701151002,,43216.53562397421,83449.24707693205,0.9299999999999999,False,1.6951505313010345e-05,0.04705991904971207,0.0,0.0,,sizing:main_route:climb
398,1115.896899145548,6100.7504773255205,88168.39414105454,87171.0374000626,211.48896808712158,154.33333333333337,0.6692404634571232,2,0.20651874808894716,0.010439874160764303,,43214.418173146456,83078.63818238302,0.93,False,1.6968015808504697e-05,0.046632680616817426,0.0,0.0,,sizing:main_route:climb
399,1120.896899145548,6150.044094599092,89224.689426408,87163.98900183247,212.07041381582744,154.33333333333337,0.671513466333679,2,0.20650204957964935,0.010439364449344714,,43212.308293075635,82712.2453524286,0.9300000000000002,False,1.6984456807968407e-05,0.04621028327441868,0.0,0.0,,sizing:main_route:climb
400,1125.896899145548,6199.025827218642,90283.90956418391,87156.96488903907,212.6505112155838,154.33333333333337,0.6737826580064958,2,0.20648540860549333,0.010438856546952011,,43210.20590122192,82350.02017062243,0.93,False,1.7000830359657122e-05,0.045792672145323725,0.0,0.0,,sizing:main_route:climb
401,1130.896899145548,6247.697988096966,91346.04751132715,87149.96479542389,213.22925569222878,154.33333333333337,0.6760480072871969,2,0.20646882453568044,0.010438350433789715,,43208.11091564051,81991.914711009,0.93,False,1.701713862386632e-05,0.0453797928936958,0.0,0.0,,sizing:main_route:climb
402,1135.896899145548,6296.062881574956,92411.09620700046,87142.98845653053,213.80664288255954,154.33333333333337,0.6783094839269491,2,0.2064522967436812,0.010437846090201432,,43206.02325496651,81637.88153298773,0.93,False,1.7033383884697604e-05,0.04497159171964495,0.0,0.0,,sizing:main_route:climb
403,1140.896899145548,6344.122803254557,93479.04857365634,87136.0356096521,214.38266865203272,154.33333333333337,0.6805670586101225,2,0.2064358246071114,0.010437343496666961,,43203.94283839871,81287.87367643366,0.93,False,1.7049568563301934e-05,0.0445680153541121,0.0,0.0,,sizing:main_route:climb
404,1145.896899145548,6391.880039833932,94549.89751809878,87129.10599377404,214.95732909240337,154.33333333333337,0.6828207029476412,2,0.2064194075075958,0.010436842633797972,,43201.86958568182,80941.84465705472,0.9299999999999999,False,1.706569523281864e-05,0.04416901105402338,0.0,0.0,,sizing:main_route:climb
405,1150.896899145548,6439.336868945107,95623.63593253416,87122.19934951153,215.53062051930632,154.33333333333337,0.68507038947004,2,0.20640304483062039,0.010436343482333412,,43199.80341708734,80599.74846196643,0.9300000000000002,False,1.7081766635266345e-05,0.043774526597692646,0.0,0.0,,sizing:main_route:climb
406,1155.896899145548,6486.495558994336,96700.25669561129,87115.31541904109,216.10253946978395,154.33333333333337,0.6873160916202443,2,0.20638673596537008,0.010435846023134389,,43197.744253392484,80261.53954546619,0.93,False,1.709778570068685e-05,0.04338451028045257,0.0,0.0,,sizing:main_route:climb
407,1160.896899145548,6533.358369005395,97779.75267345007,87108.45394602531,216.67308269976564,154.33333333333337,0.6895577837460901,2,0.20637048030455055,0.010435350237178651,,43195.692015857276,79927.17282498947,0.93,False,1.711375556889698e-05,0.04299891091049355,0.0,0.0,,sizing:main_route:climb
408,1165.896899145548,6579.927548466031,98862.1167206587,87101.61467553012,217.24224718150225,154.33333333333337,0.6917954410926016,2,0.206354277244192,0.010434856105554464,,43193.64662619918,79596.60367723225,0.93,False,1.712967961426798e-05,0.042617677804893915,0.0,0.0,,sizing:main_route:climb
409,1170.896899145548,6626.205337177733,99947.34168133905,87094.79735393325,217.81003010095955,154.33333333333337,0.6940290397940382,2,0.20633812618343259,0.010434363609453906,,43191.608006565424,79269.78793442491,0.93,False,1.714556147403073e-05,0.04224076078582408,0.0,0.0,,sizing:main_route:climb
410,1175.896899145548,6672.193965109011,101035.42039008006,87088.00172882293,218.37642885517536,154.33333333333337,0.6962585568657328,2,0.20632202652427833,0.010433872730165437,,43189.57607950215,78946.68188074275,0.93,False,1.7161405080699917e-05,0.0418681101769092,0.0,0.0,,sizing:main_route:climb
411,1180.896899145548,6717.895652252336,102126.34567293894,87081.22754888526,218.94144104958335,154.33333333333337,0.6984839701957303,2,0.20630597767133613,0.010433383449065657,,43187.550767920366,78627.24224884037,0.93,False,1.717721469932646e-05,0.04149967679973582,0.0,0.0,,sizing:main_route:climb
412,1185.896899145548,6763.312608484891,103220.11034840999,87074.47456377864,219.50506449530732,154.33333333333337,0.7007052585362455,2,0.20628997903151633,0.010432895747610142,,43185.531995057994,78311.4262164974,0.9300000000000002,False,1.7192994970429398e-05,0.04113541197048957,0.0,0.0,,sizing:main_route:climb
413,1190.896899145548,6808.447033433251,104316.70722838084,87067.7425239933,220.06729720643003,154.33333333333337,0.7029224014949523,2,0.20627403001370007,0.01043240960732321,,43183.51968443751,77999.19140336369,0.93,False,1.720875095963264e-05,0.040775267496711336,0.0,0.0,,sizing:main_route:climb
414,1195.896899145548,6853.301116342125,105416.12911907611,87061.03118069374,220.62813739723927,154.33333333333337,0.7051353795261183,2,0.20625813002836593,0.01043192500978646,,43181.51375981847,77690.49586779356,0.93,False,1.7224488215247855e-05,0.040419195674161607,0.0,0.0,,sizing:main_route:climb
415,1200.896899145548,6897.877035947259,106518.3688219882,87054.34028554118,221.1875834794556,154.33333333333337,0.7073441739216028,2,0.2062422784871693,0.010431441936625877,,43179.514145144174,77385.29810375872,0.9300000000000002,False,1.7240212835311774e-05,0.040067149283782265,0.0,0.0,,sizing:main_route:climb
416,1205.896899145548,6942.176960352596,107623.41913479514,87047.66959049302,221.74563405944406,154.33333333333337,0.7095487668017253,2,0.2062264748024672,0.010430960369497273,,43177.520764481385,77083.55703783,0.9299999999999999,False,1.7255931545919775e-05,0.03971908158874756,0.0,0.0,,sizing:main_route:climb
417,1210.896899145548,6986.203046911792,108731.27285226551,87041.01884757522,222.30228793541318,154.33333333333337,0.7117491411060224,2,0.206210718386779,0.010430480290069795,,43175.533541952085,76785.23202622088,0.9300000000000002,False,1.7271651793115758e-05,0.03937494633159771,0.0,0.0,,sizing:main_route:climb
418,1215.896899145548,7029.957442114147,109841.92276715024,87034.38780862317,222.8575440946055,154.33333333333337,0.7139452805839054,2,0.20619500865217272,0.010430001680007177,,43173.55240165583,76490.28285188178,0.9300000000000002,False,1.728738185112539e-05,0.03903469773144634,0.0,0.0,,sizing:main_route:climb
419,1220.896899145548,7073.442281475052,110955.36167106134,87027.77622498537,223.41140171048104,154.33333333333337,0.7161371697852287,2,0.2061793450095629,0.010429524520946304,,43171.57726758101,76198.66972164082,0.9299999999999999,False,1.7303130950388147e-05,0.03869829048126002,0.0,0.0,,sizing:main_route:climb
420,1225.896899145548,7116.6596894309905,112071.58235533736,87021.18384718317,223.96386013989843,154.33333333333337,0.7183247940507878,2,0.2061637268679043,0.010429048794472616,,43169.608063503125,75910.35326338155,0.93,False,1.7318909429696893e-05,0.038365679745203794,0.0,0.0,,sizing:main_route:climb
421,1230.896899145548,7159.611779239172,113190.57761189577,87014.61042451845,224.51491892029492,154.33333333333337,0.7205081395027512,2,0.20614815363326278,0.010428574482091791,,43167.64471286748,75625.29452325258,0.9299999999999999,False,1.733472891784849e-05,0.03803682115605224,0.0,0.0,,sizing:main_route:climb
422,1235.896899145548,7202.300652881866,114312.34023407205,87008.055704619,225.06457776687026,154.33333333333337,0.7226871930350472,2,0.20613262470773794,0.010428101565196937,,43165.68713865338,75343.45496290263,0.93,False,1.7350602551625404e-05,0.037711670812665424,0.0,0.0,,sizing:main_route:climb
423,1240.896899145548,7244.728400975474,115436.8630174456,87001.51943290935,225.61283656977562,154.33333333333337,0.7248619423037135,2,0.20611713948820973,0.010427630025030415,,43163.735263216215,75064.79645673565,0.9299999999999999,False,1.7366545238772032e-05,0.037390185277531976,0.0,0.0,,sizing:main_route:climb
424,1245.896899145548,7286.897102684424,116564.13876065251,86995.00135199183,226.15969539131194,154.33333333333337,0.7270323757172219,2,0.20610169736487172,0.010427159842639228,,43161.789008102656,74789.28128918078,0.93,False,1.7382573977048742e-05,0.037072321574383456,0.0,0.0,,sizing:main_route:climb
425,1250.896899145548,7328.808825639941,117694.16026618512,86988.50120091833,226.70515446313993,154.33333333333337,0.7291984824267967,2,0.20608629771950632,0.010426690998822553,,43159.848293833544,74516.87215197276,0.9299999999999999,False,1.7398708243646417e-05,0.03675803718588808,0.0,0.0,,sizing:main_route:climb
426,1255.896899145548,7370.465625863771,118826.9203411785,86982.01871432932,227.24921418350516,154.33333333333337,0.7313602523167335,2,0.2060709399234448,0.010426223474069714,,43157.913039647094,74247.53214143797,0.93,False,1.7414970473511966e-05,0.03644729005143428,0.0,0.0,,sizing:main_route:climb
427,1260.896899145548,7411.869547696953,119962.41179818394,86975.55362142944,227.79187511448282,154.33333333333337,0.7335176759947405,2,0.20605562333514002,0.010425757248486406,,43155.98316319361,73981.22475578227,0.93,False,1.7431386650879333e-05,0.036140038565019975,0.0,0.0,,sizing:main_route:climb
428,1265.896899145548,7453.022623733737,121100.62745592944,86969.10564476132,228.33313797924382,154.33333333333337,0.7356707447823125,2,0.20604034729726184,0.010425292301706435,,43154.05858017005,73717.91389237663,0.9299999999999999,False,1.744798704610557e-05,0.0358362415732695,0.0,0.0,,sizing:main_route:climb
429,1270.896899145548,7493.926874760783,122241.56014006735,86962.67449872803,228.8730036593478,154.33333333333337,0.7378194507051569,2,0.20602511113319646,0.010424828612785353,,43152.13920387975,73457.56384503715,0.93,False,1.7464807140626445e-05,0.0355358583736072,0.0,0.0,,sizing:main_route:climb
430,1275.896899145548,7534.584309701805,123385.20268390932,86956.25988780016,229.41147319206746,154.33333333333337,0.7399637864836914,2,0.20600991414279904,0.010424366160071462,,43150.2249446985,73200.13930129546,0.93,False,1.7481888797716317e-05,0.035238848712626406,0.0,0.0,,sizing:main_route:climb
431,1280.896899145548,7574.996925567879,124531.54792914861,86949.86150432394,229.94854776774838,154.33333333333337,0.7421037455236357,2,0.20599475559720049,0.010423904921048076,,43148.31570942157,72945.60533965666,0.9299999999999999,False,1.749928175761781e-05,0.034945172784707434,0.0,0.0,,sizing:main_route:climb
432,1285.896899145548,7615.166707413681,125680.58872657004,86943.47902581985,230.48422872721247,154.33333333333337,0.7442393219067209,2,0.20597963473240782,0.01042344487213919,,43146.41140045935,72693.92742684018,0.9299999999999999,False,1.7517045565296245e-05,0.03465479123095349,0.0,0.0,,sizing:main_route:climb
433,1290.896899145548,7655.095628300024,126832.31793674764,86937.11211162456,231.01851755921007,154.33333333333337,0.7463705103815512,2,0.20596455074134815,0.010422985988467911,,43144.5119148374,72445.07141500073,0.93,False,1.7535252081863437e-05,0.03436766513854089,0.0,0.0,,sizing:main_route:climb
434,1295.896899145548,7694.78564926316,127986.72843073032,86930.76039867781,231.55141589793146,154.33333333333337,0.7484973063546502,2,0.20594950276388788,0.010422528243553414,,43142.61714294196,72199.00353892455,0.93,False,1.7553988793289166e-05,0.034083756040612534,0.0,0.0,,sizing:main_route:climb
435,1300.896899145548,7734.238719291491,129143.81309071582,86924.42349618276,232.0829255205883,154.33333333333337,0.750619705881743,2,0.20593448987418195,0.010422071608926895,,43140.72696693037,71955.69041319645,0.9299999999999999,False,1.757336322298225e-05,0.033803025916892306,0.0,0.0,,sizing:main_route:climb
436,1305.896899145548,7773.456775310529,130303.56481071323,86918.1009787648,232.61304834507982,154.33333333333337,0.7527377056593314,2,0.20591951106446638,0.010421616053639532,,43138.841258694236,71715.09902933154,0.9300000000000002,False,1.7593508895322115e-05,0.033525437195267946,0.0,0.0,,sizing:main_route:climb
437,1310.896899145548,7812.441742177255,131465.97649719447,86911.7923776013,233.14178642776247,154.33333333333337,0.7548513030166413,2,0.20590456522404346,0.010421161543624562,,43136.95987721891,71477.19675286429,0.93,False,1.7614593513575558e-05,0.03325095275469007,0.0,0.0,,sizing:main_route:climb
438,1315.896899145548,7851.195532685454,132631.04106973516,86905.49716876984,233.6691419613474,154.33333333333337,0.7569604959080396,2,0.2058896511116776,0.010420708040859329,,43135.08266511486,71241.95132038664,0.93,False,1.763157675850673e-05,0.032979535929887456,0.0,0.0,,sizing:main_route:climb
439,1320.896899145548,7889.7200475842055,133798.7514616456,86899.21662910418,234.19511727296114,154.33333333333337,0.7590652829060658,2,0.20587477175234267,0.010420255637043027,,43133.210001958214,71009.33083652107,0.93,False,1.7639781053964288e-05,0.03271114915944506,0.0,0.0,,sizing:main_route:climb
440,1325.896899145548,7928.017174021886,134969.1006206443,86892.95368386045,234.7197148005888,154.33333333333337,0.7611656631078536,2,0.20585993407632486,0.010419804542564883,,43131.34275862616,70779.30378034223,0.93,False,1.7647937074380347e-05,0.03244575413122628,0.0,0.0,,sizing:main_route:climb
441,1330.896899145548,7966.088784147175,136142.08150940773,86886.70814036403,235.24293707124136,154.33333333333337,0.7632616360481537,2,0.20584513762715445,0.010419354743196068,,43129.480876220434,70551.83901057801,0.93,False,1.7656045244094073e-05,0.032183315246007246,0.0,0.0,,sizing:main_route:climb
442,1335.896899145548,8003.936737770839,137317.6871058788,86880.47980805591,235.76478673481117,154.33333333333337,0.765353201835329,2,0.20583038195337428,0.010418906224866225,,43127.62429649872,70326.90574648965,0.93,False,1.7664105983897408e-05,0.0319237973100303,0.0,0.0,,sizing:main_route:climb
443,1340.896899145548,8041.562882352223,138495.91040383498,86874.26849847278,236.2852665615627,154.33333333333337,0.7674403611419073,2,0.20581566660849185,0.010418458973661922,,43125.772961868286,70104.47356504148,0.93,False,1.7672119711057534e-05,0.03166716553200876,0.0,0.0,,sizing:main_route:climb
444,1345.896899145548,8078.9690529891905,139676.74441344428,86868.07402522718,236.80437943965157,154.33333333333337,0.7695231151952052,2,0.20580099115093267,0.010418012975825106,,43123.92681537958,69884.51239805545,0.93,False,1.768008683933959e-05,0.03141338552010866,0.0,0.0,,sizing:main_route:climb
445,1350.896899145548,8116.157072411429,140860.1821618098,86861.89620398756,237.3221283726724,154.33333333333337,0.7716014657680286,2,0.20578635514399302,0.010417568217751593,,43122.08580071994,69666.99252935182,0.93,False,1.7688007779029334e-05,0.03116242327890858,0.0,0.0,,sizing:main_route:climb
446,1355.896899145548,8153.128750977049,142046.21669350244,86855.73485245855,237.8385164772357,154.33333333333337,0.773675415169451,2,0.20577175815579307,0.010417124685989525,,43120.24986220728,69451.88459187574,0.93,False,1.769588293695617e-05,0.030914245206337777,0.0,0.0,,sizing:main_route:climb
447,1360.896899145548,8189.885886672395,143234.8410710826,86849.5897903611,238.3535469805747,154.33333333333337,0.7757449662356768,2,0.20575719975922988,0.010416682367237844,,43118.418944783705,69239.15956481086,0.9300000000000002,False,1.7703712716516094e-05,0.030668818090593877,0.0,0.0,,sizing:main_route:climb
448,1365.896899145548,8226.430265114994,144426.04837561015,86843.46083941276,238.86722321818164,154.33333333333337,0.7778101223209829,2,0.20574267953193076,0.01041624124834478,,43116.592994009254,69028.78877068005,0.9299999999999999,False,1.7711497517694848e-05,0.030426109107040154,0.0,0.0,,sizing:main_route:climb
449,1370.896899145548,8262.763659559561,145619.83170714366,86837.34782330795,239.37954863147598,154.33333333333337,0.7798708872887553,2,0.2057281970562064,0.01041580131630633,,43114.77195605569,68820.7438724341,0.93,False,1.771923773709127e-05,0.03018608581508361,0.0,0.0,,sizing:main_route:climb
450,1371.2113667488757,8265.035635876726,145695.0745264473,86836.96434543627,239.4116386763003,154.33333333333337,0.7800000000000034,2,0.20572728855067132,0.01041577372009791,,43114.65772535976,68807.77138669632,0.93,False,1.7719721756061043e-05,0.03017111982188553,0.0,0.0,,sizing:main_route:climb
451,1376.2113667488757,8301.146742845574,146891.58792223327,86830.86807261813,239.29175224131177,153.92757565683948,0.7800000000000034,2,0.20679880555231814,0.01044843064730447,,43022.71927805843,68593.3563368487,0.9299999999999999,False,1.7708926488841786e-05,0.030029405168696326,0.0,0.0,,sizing:main_route:climb
452,1381.2113667488757,8337.07028808507,148087.5072615557,86824.79449909317,239.17242887227445,153.52458185103518,0.7800000000000034,2,0.2078713610167366,0.010481338091521132,,42932.53277442837,68380.17085169358,0.9300000000000002,False,1.7698179475890793e-05,0.029887049291723724,0.0,0.0,,sizing:main_route:climb
453,1386.2113667488757,8372.80575835219,149282.83535228283,86818.74347641155,239.0536711184059,153.12434699878415,0.7800000000000034,2,0.20894488237599504,0.010514494440068372,,42844.080706368506,68168.21991517399,0.93,False,1.7687480990727257e-05,0.02974407863659668,0.0,0.0,,sizing:main_route:climb
454,1391.2113667488757,8408.352672318724,150477.5750137937,86812.71485594194,238.93548142384745,152.7268658555385,0.7800000000000034,2,0.21001929709028502,0.01054789802238895,,42757.345514319706,67957.50820178415,0.93,False,1.767683129716912e-05,0.029600519353335356,0.0,0.0,,sizing:main_route:climb
455,1396.2113667488757,8443.710580122686,151671.72907648282,86806.70848890264,238.8178621288377,152.33213285758592,0.7800000000000034,2,0.21109453266524034,0.010581547110492038,,42672.309593686005,67748.04008060944,0.93,False,1.7666230649426926e-05,0.02945639729336083,0.0,0.0,,sizing:main_route:climb
456,1401.2113667488757,8478.87906291823,152865.3003812705,86800.72422639209,238.70081547089754,151.94014213021444,0.7800000000000034,2,0.21217051666911615,0.010615439919424294,,42588.9553011158,67539.81961945837,0.9300000000000002,False,1.765567929220214e-05,0.02931173800677855,0.0,0.0,,sizing:main_route:climb
457,1406.2113667488757,8513.85773242442,154058.29177911935,86794.76191941882,238.58434358602628,151.55088749579267,0.7800000000000034,2,0.21324717674982022,0.010649574607767482,,42507.264960643406,67332.85058907996,0.9299999999999999,False,1.7645177460780765e-05,0.029166566739927652,0.0,0.0,,sizing:main_route:climb
458,1411.2113667488757,8548.646230473165,155250.70613055633,86788.8214189309,238.46844850990774,151.16436248176177,0.7800000000000034,2,0.2143244406517948,0.010683949278162356,,42427.22086969152,67127.13646745934,0.9300000000000002,False,1.763472538113349e-05,0.029020908433187158,0.0,0.0,,sizing:main_route:climb
459,1416.2113667488757,8583.24422855663,156442.54630520084,86782.90257584477,238.35313217912457,150.78056032853692,0.7800000000000034,2,0.2154022362327419,0.010718561837448905,,42348.804750180374,66922.68044418508,0.93,False,1.762432327002116e-05,0.028874788370878497,0.0,0.0,,sizing:main_route:climb
460,1421.2113667488757,8617.651428150932,157633.8151812763,86777.00524107355,238.2383964297907,150.3994739887226,0.7800000000000034,2,0.21648049150492565,0.010753408797936103,,42271.993048918855,66719.4854202981,0.93,False,1.7613971334853407e-05,0.028728237703632944,0.0,0.0,,sizing:main_route:climb
461,1426.2113667488757,8651.867567615187,158824.5156449262,86771.12926555521,238.12424297424087,150.0210960536569,0.7800000000000034,2,0.21755913488792356,0.010788487708859613,,42196.7665373312,66517.55396942604,0.93,False,1.760366977158073e-05,0.028581282123225412,0.0,0.0,,sizing:main_route:climb
462,1431.2113667488757,8685.892415593218,160014.65058980492,86765.27450028475,238.0106734227198,149.64541882953054,0.7800000000000034,2,0.2186380950344434,0.010823796465013358,,42123.10755269173,66316.8883787279,0.93,False,1.7593418766640633e-05,0.028433945151020826,0.0,0.0,,sizing:main_route:climb
463,1436.2113667488757,8719.725768346865,161204.2229166602,86759.44079634201,237.89768929200528,149.27243436946247,0.7800000000000034,2,0.21971730077645646,0.010859332909099937,,42050.9984354946,66117.49066658226,0.9300000000000002,False,1.7583218497727257e-05,0.02828624999457368,0.0,0.0,,sizing:main_route:climb
464,1441.2113667488757,8753.36744930519,162393.23553289444,86753.62800491745,237.7852920066538,148.90213448088485,0.7800000000000034,2,0.22079668114087558,0.010895094832396309,,41980.42153455276,65919.36258722271,0.93,False,1.7573069133896327e-05,0.028138219546906762,0.0,0.0,,sizing:main_route:climb
465,1446.2113667488757,8786.81730861488,163581.69135213192,86747.83597733741,237.6734829002498,148.5345107328248,0.7800000000000034,2,0.22187616536505,0.010931079975442183,,41911.35921196556,65722.5056354077,0.9300000000000002,False,1.756297083567075e-05,0.027989876385986837,0.0,0.0,,sizing:main_route:climb
466,1451.2113667488757,8820.075222692061,164769.59329379193,86742.0645650888,237.56226321665625,148.16955446308333,0.7800000000000034,2,0.2229556829120705,0.010967286028750483,,41843.79384795615,65526.921051120145,0.93,False,1.7552923755146622e-05,0.027841242774390516,0.0,0.0,,sizing:main_route:climb
467,1456.2113667488757,8853.141093775745,165956.944282668,86736.3136198432,237.45163411126725,147.8072567853084,0.7800000000000034,2,0.22403516348588443,0.011003710633539589,,41777.707845580175,65332.609824290936,0.93,False,1.7542928036099844e-05,0.027692340659151785,0.0,0.0,,sizing:main_route:climb
468,1461.2113667488757,8886.014849483094,167143.74724851298,86730.58299348042,237.34159665226088,147.4476085959635,0.7800000000000034,2,0.22511453704621193,0.011040351374087168,,41713.083603571955,65139.572699541925,0.93,False,1.753298381409308e-05,0.02754319170909635,0.0,0.0,,sizing:main_route:climb
469,1466.2113667488757,8918.69644241099,168330.00512562902,86724.87253811143,237.23215182170395,147.09060058070557,0.7800000000000034,2,0.22619373382474967,0.011077204908173141,,41649.900248879734,64947.8101806838,0.93,False,1.7523091216569676e-05,0.02739382116188171,0.0,0.0,,sizing:main_route:climb
470,1471.2113667488757,8951.185854300938,169515.72085233754,86719.18210610087,237.12330050137027,146.73622317094723,0.7800000000000034,2,0.2272726844952195,0.011114268144101465,,41588.13809332501,64757.322508492885,0.93,False,1.7513250361565772e-05,0.02724425255846605,0.0,0.0,,sizing:main_route:climb
471,1476.2113667488757,8983.483093952798,170700.8973705522,86713.51155009169,237.01504347948188,146.38446656881683,0.7800000000000034,2,0.22835132013616652,0.011151538544213338,,41527.7797470798,64568.109675242646,0.93,False,1.7503461358313262e-05,0.027094506450169697,0.0,0.0,,sizing:main_route:climb
